fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,ID
4.184630248,8.139620329,3.916969313,4.688774544,4.437663407,4.629554142,4.529787512,3.968556057,6.288239901,3.65404455,5.916812055,7,199
5.73537731,3.839378665,6.021679816,4.192295312,4.331428032,4.342751562,4.316991313,5.10772912,4.409836893,5.954834765,4.884595237,4,200
5.275896699,4.118615137,6.073014219,4.688774544,5.202558106,7.210777356,7.995325603,5.399145485,3.243931578,7.193721804,3.946216312,7,201
4.127195172,4.844629963,4.173641325,4.263220917,4.735122456,5.011957581,5.076977737,4.312957216,5.316652138,5.777850902,4.133892097,5,202
4.242065324,4.397851609,5.405666986,4.334146521,5.011334431,5.011957581,4.772983167,4.657358374,5.187107103,4.361980001,3.85237842,5,203
4.242065324,4.453698903,5.457001388,4.334146521,5.032581506,4.820755861,4.712184254,4.683850771,5.187107103,4.420974621,3.85237842,5,204
7.573299754,3.727684077,7.407708684,5.043402567,5.160063956,4.342751562,4.438589141,6.405856563,4.280291858,5.65986166,5.3537847,6,205
7.573299754,3.727684077,7.407708684,5.043402567,5.160063956,4.342751562,4.438589141,6.405856563,4.280291858,5.65986166,5.3537847,7,206
4.701545935,5.235561024,5.200329376,4.47599773,4.607640007,5.967966179,7.23533918,4.736835565,4.863244516,4.243990759,3.946216312,7,207
4.701545935,4.509546197,5.046326168,5.114328171,5.26629933,5.203159301,6.475352756,4.922282342,4.409836893,5.069915451,4.040054205,5,208
6.539468379,3.727684077,6.586358244,4.688774544,4.288933882,4.151549843,4.164994029,5.664069453,4.992789551,6.30880249,5.072271022,5,209
5.792812386,5.012171846,6.689027049,4.617848939,3.970227758,3.960348123,4.164994029,4.52489639,4.928017033,6.190813248,6.85519098,7,210
4.816416088,6.101194086,4.840988558,5.185253776,4.905099056,4.438352422,5.472170677,5.054744326,5.251879621,4.420974621,4.60308156,6,211
6.884078837,4.509546197,6.894364659,4.688774544,4.395169257,3.960348123,4.043396201,5.664069453,4.345064376,5.069915451,4.790757345,6,212
4.931286241,5.235561024,4.943657363,4.759700148,4.416416332,6.159167899,5.563369048,4.551388787,4.928017033,3.65404455,4.696919452,6,213
4.701545935,6.15704138,4.019638118,4.901551358,5.096322731,4.438352422,4.833782081,5.346160691,4.539381928,5.305893935,4.415405775,5,214
4.242065324,4.788782669,6.124348621,7.171170703,4.416416332,5.967966179,7.265738636,5.346160691,5.187107103,5.600867039,5.072271022,6,215
5.218461623,5.542721142,4.430313338,4.617848939,5.287546405,4.725155002,5.076977737,4.710343168,3.891656753,4.479969242,5.541460485,5,216
4.873851164,6.101194086,4.738319753,4.759700148,4.671381231,4.533953282,4.833782081,4.975267136,5.316652138,4.361980001,3.758540527,5,217
4.529240706,4.788782669,4.584316545,4.546923335,4.756369531,4.438352422,4.924980452,4.4454192,5.510969691,4.30298538,4.321567882,5,218
4.701545935,5.012171846,5.302998181,4.901551358,4.841357831,5.776764459,7.964926146,4.895789945,4.928017033,4.656953105,4.133892097,5,219
4.701545935,3.951073254,5.508335791,4.617848939,4.883851981,5.776764459,5.350572849,4.816312755,5.187107103,4.597958484,4.040054205,5,220
4.47180563,5.012171846,4.943657363,4.617848939,5.287546405,5.011957581,5.776165246,4.4454192,3.956429271,4.479969242,4.040054205,6,221
4.127195172,5.458950201,3.814300508,4.263220917,4.352675107,3.960348123,3.891398916,4.206987629,5.705287243,4.656953105,4.133892097,5,222
5.161026546,5.654415731,4.892322961,4.617848939,4.905099056,4.247150703,4.438589141,5.743546643,4.798471998,4.656953105,4.60308156,5,223
5.046156393,5.598568437,5.457001388,4.617848939,5.032581506,4.916356721,5.259374478,5.372653088,4.992789551,4.479969242,4.97843313,6,224
4.644110859,4.453698903,4.892322961,5.043402567,4.692628306,6.254768758,5.502570134,4.683850771,5.381424656,4.538963863,5.072271022,4,225
5.333331775,5.347255612,6.175683024,4.617848939,10,6.063567039,6.049760359,4.816312755,3.243931578,10,4.133892097,6,226
5.390766852,6.631743382,4.327644533,5.043402567,5.032581506,4.342751562,4.286591856,5.876008627,5.510969691,4.833936968,4.415405775,6,227
4.644110859,4.453698903,4.892322961,5.043402567,4.692628306,6.254768758,5.502570134,4.683850771,5.381424656,4.538963863,5.072271022,5,228
4.184630248,4.956324552,4.892322961,5.043402567,4.862604906,4.438352422,4.712184254,5.054744326,5.964377313,4.067006896,5.541460485,6,229
3.20823395,4.732935375,3.814300508,4.334146521,4.288933882,5.29876016,6.809746782,2.855875392,6.482557453,4.774942347,6.667515195,5,230
4.816416088,4.174462431,3.916969313,4.47599773,4.798863681,4.629554142,5.076977737,4.736835565,5.381424656,4.184996138,4.509243667,7,231
5.10359147,4.118615137,4.635650948,5.185253776,5.053828581,5.203159301,5.350572849,5.664069453,5.187107103,5.246899314,4.22772999,6,232
4.184630248,4.956324552,4.892322961,5.043402567,4.862604906,4.438352422,4.712184254,5.054744326,5.964377313,4.067006896,5.541460485,6,233
4.931286241,7.63699468,4.07097252,4.830625753,4.522651707,4.151549843,4.712184254,5.054744326,5.057562068,4.361980001,3.664702635,5,234
4.356935477,5.570644789,3.608962897,4.546923335,5.202558106,4.820755861,4.74258371,5.001759533,5.381424656,4.538963863,3.664702635,6,235
4.356935477,5.570644789,3.608962897,4.546923335,5.202558106,4.820755861,4.74258371,5.001759533,5.381424656,4.538963863,3.664702635,6,236
4.356935477,5.654415731,3.608962897,4.546923335,5.202558106,4.916356721,4.772983167,5.001759533,5.381424656,4.538963863,3.85237842,6,237
4.356935477,5.570644789,3.608962897,4.546923335,5.202558106,4.820755861,4.74258371,5.001759533,5.381424656,4.538963863,3.664702635,6,238
4.931286241,7.63699468,4.07097252,4.830625753,4.522651707,4.151549843,4.712184254,5.054744326,5.057562068,4.361980001,3.664702635,6,239
5.333331775,5.598568437,5.508335791,4.405072126,8.72957255,3.960348123,5.472170677,5.18720631,2.984841508,7.547689529,3.946216312,6,240
7.113819143,4.174462431,6.483689439,4.688774544,5.117569806,4.055948983,4.316991313,6.326379373,3.891656753,5.305893935,5.447622592,5,241
4.644110859,5.291408318,4.122306923,4.47599773,5.30879348,6.159167899,6.900945153,4.418926803,3.503021648,4.008012275,4.415405775,6,242
8.836871434,3.225058428,5.867676609,4.759700148,4.735122456,4.438352422,4.316991313,6.750257721,3.438249131,6.072824006,3.85237842,6,243
8.836871434,3.225058428,5.867676609,4.759700148,4.735122456,4.438352422,4.316991313,6.750257721,3.438249131,6.072824006,3.85237842,7,244
4.414370553,5.738186672,3.608962897,4.617848939,4.926346131,4.055948983,4.286591856,5.823023833,6.935965076,6.780759457,4.509243667,7,245
4.299500401,5.849881261,3.968303715,4.546923335,4.735122456,5.011957581,5.137776651,5.054744326,5.446197173,4.184996138,4.133892097,6,246
4.931286241,5.403102906,4.48164774,4.830625753,4.671381231,4.533953282,5.806564703,4.763327961,4.280291858,3.772033792,3.946216312,5,247
4.644110859,5.012171846,3.916969313,4.405072126,4.713875381,4.342751562,4.772983167,4.683850771,5.251879621,3.949017654,4.415405775,5,248
4.414370553,5.738186672,3.608962897,4.617848939,4.926346131,4.055948983,4.286591856,5.823023833,6.935965076,6.780759457,4.509243667,6,249
6.424598226,3.839378665,5.867676609,4.334146521,4.480157557,5.011957581,4.712184254,5.928993421,4.409836893,5.718856281,4.60308156,6,250
4.299500401,5.403102906,3.608962897,4.47599773,4.713875381,5.011957581,4.620985883,5.240191104,6.029149831,5.246899314,4.509243667,6,251
6.596903455,4.006920548,6.073014219,5.398030589,5.053828581,3.960348123,4.225792942,5.981978214,4.085974306,4.243990759,5.072271022,6,252
4.644110859,6.380430557,5.765007803,4.546923335,5.096322731,4.247150703,6.201757644,4.551388787,4.474609411,4.597958484,4.133892097,5,253
4.299500401,5.403102906,3.608962897,4.47599773,4.713875381,5.011957581,4.620985883,5.240191104,6.029149831,5.246899314,4.509243667,5,254
4.816416088,5.235561024,4.789654156,5.468956194,4.692628306,5.107558441,7.204939723,5.001759533,4.668926963,4.479969242,3.946216312,6,255
5.620507157,3.951073254,5.508335791,4.759700148,4.735122456,3.960348123,3.982597287,5.664069453,4.409836893,4.774942347,3.85237842,5,256
4.012325019,5.933652203,3.608962897,4.688774544,4.735122456,4.629554142,5.289773935,5.028251929,6.158694866,5.069915451,3.85237842,5,257
4.644110859,4.342004314,7.510377489,4.47599773,10,4.247150703,4.955379909,5.028251929,3.373476613,8.550598084,4.040054205,5,258
5.965117615,3.783531371,6.021679816,5.043402567,4.947593206,4.820755861,4.590586426,6.538318547,5.316652138,5.836845523,5.072271022,5,259
4.758981012,3.89522596,4.789654156,4.405072126,4.777616606,5.203159301,4.955379909,4.736835565,4.863244516,4.951926209,3.946216312,7,260
4.242065324,7.497376444,3.814300508,4.617848939,4.990087356,4.629554142,5.624167962,4.418926803,5.251879621,4.656953105,4.040054205,5,261
4.816416088,4.956324552,3.762966105,4.405072126,4.628887082,4.438352422,4.65138534,4.471911597,5.187107103,4.479969242,4.60308156,4,262
4.758981012,4.118615137,4.789654156,4.47599773,4.777616606,5.6811636,5.076977737,4.763327961,4.798471998,5.069915451,3.946216312,5,263
7.400994525,5.179713729,6.124348621,4.901551358,4.501404632,3.960348123,4.408189684,6.670780531,3.503021648,6.249807869,5.447622592,5,264
6.99894899,3.504294899,6.278351829,4.47599773,4.650134156,4.055948983,3.891398916,5.028251929,4.280291858,5.364888556,4.790757345,5,265
4.873851164,6.910979853,3.608962897,5.539881799,5.181311031,5.967966179,5.44177122,6.856227309,6.871192558,5.364888556,4.415405775,7,266
4.758981012,4.006920548,5.970345414,5.752658612,4.798863681,4.916356721,4.712184254,5.293175897,5.251879621,6.190813248,7.23054255,4,267
4.184630248,5.068019141,3.814300508,5.327104985,4.777616606,4.151549843,4.408189684,6.034963008,7.454145216,6.485786353,4.040054205,8,268
6.826643761,3.057516545,6.227017426,6.03636103,5.35128763,3.864747263,4.286591856,6.51182615,4.798471998,6.839754078,4.696919452,6,269
4.758981012,5.095942788,3.916969313,6.03636103,4.990087356,6.063567039,5.44177122,4.869297549,5.316652138,5.069915451,5.259946807,6,270
6.826643761,3.057516545,6.227017426,6.03636103,5.35128763,3.864747263,4.286591856,6.51182615,4.798471998,6.839754078,4.696919452,6,271
6.482033303,4.118615137,6.586358244,6.03636103,4.650134156,5.107558441,5.563369048,6.379364166,4.409836893,5.718856281,4.696919452,6,272
5.046156393,6.045346791,4.635650948,4.901551358,4.756369531,4.438352422,4.74258371,5.319668294,4.992789551,4.892931589,4.040054205,5,273
4.529240706,5.682339378,4.532982143,8.164129167,5.011334431,6.063567039,6.444953299,6.273394579,5.446197173,5.65986166,4.040054205,5,274
4.758981012,5.095942788,3.916969313,6.03636103,4.990087356,6.063567039,5.44177122,4.869297549,5.316652138,5.069915451,5.259946807,5,275
4.184630248,5.068019141,3.814300508,5.327104985,4.777616606,4.151549843,4.408189684,6.034963008,7.454145216,6.485786353,4.040054205,6,276
6.826643761,3.057516545,6.227017426,6.03636103,5.35128763,3.864747263,4.286591856,6.51182615,4.798471998,6.839754078,4.696919452,6,277
6.137422844,3.839378665,5.919011011,7.73857554,4.692628306,3.960348123,3.982597287,5.452130278,4.474609411,5.954834765,7.042866765,6,278
5.333331775,4.28615702,5.251663778,7.171170703,4.990087356,4.438352422,5.016178823,6.246902182,5.446197173,5.65986166,5.072271022,8,279
6.769208685,3.504294899,5.867676609,5.752658612,4.650134156,4.055948983,4.164994029,5.981978214,3.762111718,5.954834765,3.946216312,7,280
4.644110859,3.560142194,7.099702269,5.681733008,10,3.960348123,3.891398916,5.240191104,4.604154446,7.488694908,4.509243667,6,281
4.586675782,4.956324552,4.224975728,5.327104985,4.565145857,4.629554142,5.198575565,5.18720631,5.316652138,4.479969242,3.758540527,7,282
5.333331775,4.28615702,5.251663778,7.171170703,4.990087356,4.438352422,5.016178823,6.246902182,5.446197173,5.65986166,5.072271022,5,283
5.907682539,5.347255612,3.968303715,5.610807403,5.30879348,6.541571338,5.745765789,6.803242515,4.992789551,5.305893935,4.415405775,7,284
5.907682539,5.347255612,3.968303715,5.610807403,5.30879348,6.541571338,5.745765789,6.803242515,4.992789551,5.305893935,4.415405775,5,285
7.113819143,4.565393492,6.432355036,4.617848939,4.692628306,5.872365319,5.076977737,6.564810944,3.632566683,5.600867039,4.884595237,5,286
4.529240706,4.28615702,4.224975728,5.327104985,5.096322731,6.254768758,5.198575565,4.975267136,5.381424656,5.246899314,4.884595237,6,287
5.218461623,4.956324552,4.07097252,4.972476962,5.075075656,5.39436102,5.076977737,5.452130278,5.187107103,6.190813248,5.166108915,6,288
6.884078837,4.397851609,6.329686231,5.539881799,5.372534705,6.637172198,6.566551127,7.253613261,4.280291858,6.721764836,3.85237842,7,289
5.218461623,4.956324552,4.07097252,4.972476962,5.075075656,5.39436102,5.076977737,5.452130278,5.187107103,6.190813248,5.166108915,5,290
6.539468379,3.169211133,6.073014219,4.617848939,10,4.055948983,4.134594572,5.611084659,4.928017033,5.305893935,5.072271022,7,291
6.194857921,5.123866435,4.789654156,5.114328171,5.075075656,5.203159301,5.04657828,6.405856563,4.409836893,4.892931589,4.884595237,5,292
4.184630248,4.062767843,4.892322961,4.901551358,5.22380518,3.960348123,4.073795658,4.816312755,5.640514726,4.656953105,4.696919452,6,293
7.860475136,3.951073254,6.278351829,5.468956194,5.138816881,5.107558441,5.198575565,7.465552435,3.308704096,5.895840144,4.133892097,6,294
6.424598226,4.844629963,5.970345414,4.972476962,4.692628306,3.960348123,4.408189684,6.776750118,3.308704096,4.892931589,4.133892097,6,295
6.309728074,6.687590676,5.508335791,5.043402567,4.968840281,5.967966179,5.715366333,5.717054246,4.021201788,4.184996138,4.509243667,5,296
4.299500401,5.570644789,3.916969313,4.617848939,4.905099056,4.247150703,4.468988598,5.955485817,7.324600181,5.423883177,4.22772999,5,297
4.356935477,5.682339378,3.711631702,4.830625753,5.138816881,3.960348123,4.529787512,6.352871769,7.324600181,5.836845523,4.321567882,5,298
4.184630248,5.794033967,3.916969313,4.688774544,4.841357831,4.247150703,4.590586426,5.902501024,7.389372698,5.305893935,4.22772999,5,299
4.529240706,5.012171846,3.916969313,5.043402567,4.968840281,5.39436102,4.924980452,4.869297549,5.446197173,4.597958484,5.259946807,5,300
6.596903455,3.057516545,6.073014219,4.263220917,4.586392932,4.151549843,4.043396201,5.293175897,4.409836893,4.892931589,4.696919452,6,301
4.988721317,5.989499497,4.224975728,5.043402567,5.096322731,4.629554142,4.438589141,6.405856563,6.288239901,5.364888556,4.60308156,6,302
4.47180563,5.794033967,4.224975728,4.334146521,7.093547777,3.960348123,4.225792942,4.604373581,5.510969691,4.30298538,4.133892097,5,303
5.046156393,5.682339378,6.689027049,4.688774544,5.52126423,4.629554142,6.323355471,5.293175897,4.280291858,4.184996138,3.85237842,5,304
6.137422844,5.012171846,6.073014219,4.972476962,4.480157557,4.055948983,4.34739077,6.617795737,3.762111718,4.597958484,3.946216312,5,305
4.586675782,5.514797495,5.251663778,4.759700148,4.883851981,4.151549843,5.228975022,4.922282342,5.316652138,4.184996138,4.040054205,6,306
6.137422844,4.342004314,5.765007803,4.901551358,7.667218801,4.055948983,4.012996744,6.405856563,4.215519341,4.774942347,4.133892097,5,307
6.137422844,4.453698903,5.867676609,4.901551358,7.688465876,3.960348123,3.95219783,6.405856563,4.215519341,4.833936968,4.133892097,6,308
4.47180563,3.671836782,5.559670193,4.405072126,4.458910482,4.342751562,4.499388055,5.028251929,5.640514726,4.243990759,4.133892097,6,309
6.137422844,5.012171846,6.073014219,4.972476962,4.480157557,4.055948983,4.34739077,6.617795737,3.762111718,4.597958484,3.946216312,6,310
4.758981012,5.012171846,4.840988558,4.617848939,4.671381231,4.916356721,6.779347325,4.604373581,4.733699481,4.30298538,4.040054205,6,311
5.390766852,4.621240786,5.200329376,5.185253776,5.117569806,5.29876016,6.566551127,5.743546643,5.057562068,4.833936968,4.133892097,6,312
5.161026546,4.67708808,5.148994973,5.327104985,4.756369531,6.350369618,7.691331034,5.452130278,4.928017033,4.243990759,4.040054205,6,313
4.47180563,4.062767843,5.097660571,5.043402567,4.990087356,5.967966179,5.776165246,4.842805152,5.510969691,5.128910072,5.541460485,5,314
4.299500401,4.006920548,5.097660571,4.972476962,5.181311031,5.39436102,5.198575565,4.710343168,5.705287243,4.951926209,5.541460485,5,315
5.73537731,5.179713729,4.789654156,5.610807403,5.30879348,7.019575637,6.384154385,6.51182615,4.928017033,4.951926209,4.696919452,6,316
5.73537731,6.35250691,4.224975728,5.25617938,4.883851981,6.350369618,5.83696416,6.008470611,4.928017033,4.892931589,4.97843313,5,317
5.850247463,5.738186672,5.611004596,5.468956194,4.905099056,5.48996188,5.380972306,6.140932595,5.381424656,5.305893935,6.010649947,6,318
5.73537731,6.35250691,4.224975728,5.25617938,4.883851981,6.350369618,5.83696416,6.008470611,4.928017033,4.892931589,4.97843313,7,319
5.850247463,5.738186672,5.611004596,5.468956194,4.905099056,5.48996188,5.380972306,6.140932595,5.381424656,5.305893935,6.010649947,6,320
5.563072081,5.458950201,4.943657363,5.610807403,5.053828581,5.872365319,6.232157101,6.591303341,4.539381928,4.774942347,4.321567882,7,321
4.701545935,5.514797495,3.86563491,4.830625753,4.820110756,4.055948983,4.134594572,5.319668294,4.863244516,4.833936968,3.946216312,5,322
6.137422844,5.347255612,5.765007803,5.185253776,5.053828581,6.828373917,5.806564703,6.193917389,4.798471998,5.246899314,4.133892097,5,323
5.965117615,4.788782669,4.635650948,10,4.650134156,4.725155002,5.107377194,7.518537229,4.021201788,5.187904693,3.85237842,6,324
5.965117615,4.788782669,4.635650948,10,4.650134156,4.725155002,5.107377194,7.518537229,4.021201788,5.187904693,3.85237842,6,325
6.884078837,5.012171846,6.997033464,5.788121414,5.712487905,4.055948983,4.012996744,5.558099865,3.308704096,5.482877798,6.010649947,6,326
6.137422844,4.509546197,6.175683024,6.390989053,5.415028855,3.960348123,3.982597287,5.664069453,4.798471998,6.013829386,6.010649947,7,327
7.917910212,3.560142194,6.791695854,5.043402567,4.883851981,4.055948983,4.225792942,6.829734912,4.021201788,5.069915451,4.321567882,5,328
